City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,sisimiut,66.9395,-53.6735,280.48,70,100,5.05,GL,1719610119
366,nyurba,63.2842,118.3319,285.66,70,6,1.19,RU,1719610121
367,wamba,8.9333,8.6,297.45,88,83,0.92,NG,1719610122
368,paka,4.6374,103.4368,298.19,89,77,1.56,MY,1719610124
369,kapa'a,22.0752,-159.319,300.43,67,20,6.69,US,1719610127
370,yarmouth,41.7057,-70.2286,295.41,44,0,4.12,US,1719610128
371,geraldton,-28.7667,114.6,283.38,87,0,3.09,AU,1719610130
372,joshimath,30.5667,79.5667,291.62,91,95,0.76,IN,1719610131
373,plainview,40.7765,-73.4673,297.79,46,0,5.66,US,1719610133
374,san pedro pochutla,15.7333,-96.4667,305.77,59,100,3.4,MX,1719610134
375,mezhdurechenskiy,59.6,65.9333,284.85,81,100,5.22,RU,1719610136
376,mount gambier,-37.8333,140.7667,280.97,88,100,2.6,AU,1719610137
377,midelt,32.6852,-4.7451,292.19,36,0,6.24,MA,1719610140
378,belyye vody,42.4167,69.8333,295.77,53,14,1.49,KZ,1719610142
379,acarau,-2.8856,-40.12,299.33,80,100,6.43,BR,1719610021
380,gadani,25.1185,66.7299,304.27,79,100,5.71,PK,1719610145
381,coxim,-18.5067,-54.76,302.0,24,70,2.29,BR,1719610146
382,ad dawadimi,24.5077,44.3924,303.79,12,7,2.66,SA,1719610148
383,rundu,-17.9333,19.7667,286.9,46,3,2.74,NA,1719610149
384,shenjiamen,29.9576,122.298,297.86,94,100,10.78,CN,1719610151
385,hirara,24.8,125.2833,302.07,89,40,4.63,JP,1719610152
386,nefta,33.8731,7.8777,306.29,29,9,7.43,TN,1719610154
387,as sanad,34.4628,9.264,304.29,39,42,4.22,TN,1719610156
388,inirida,3.8653,-67.9239,298.03,97,88,0.53,CO,1719610157
389,broad ripple,39.8667,-86.1417,304.39,52,0,3.6,US,1719610159
390,eirunepe,-6.6603,-69.8736,302.53,64,99,1.17,BR,1719610160
391,ouani,-12.1322,44.4258,297.9,69,26,2.85,KM,1719610162
392,maceio,-9.6658,-35.7353,297.84,73,0,2.57,BR,1719610163
393,val-d'or,48.1002,-77.7828,295.2,35,75,5.14,CA,1719610165
394,ketchikan,55.3422,-131.6461,286.14,92,100,1.96,US,1719609890
395,anton lizardo,19.05,-95.9833,303.83,66,100,2.22,MX,1719610168
396,tiszakecske,46.9326,20.1035,296.32,89,12,1.91,HU,1719610169
397,mianyang,31.4593,104.7542,295.09,90,77,0.86,CN,1719610172
398,dembi dolo,8.5333,34.8,288.4,88,100,1.26,ET,1719610174
399,hell-ville,-13.4,48.2667,298.36,68,38,3.51,MG,1719610175
400,orkney,-26.9802,26.6727,287.23,39,100,0.97,ZA,1719610177
401,tanout,14.9709,8.8879,303.58,36,95,5.26,NE,1719610178
402,djambala,-2.5447,14.7533,296.85,49,67,0.31,CG,1719610180
403,sao gabriel da cachoeira,-0.1303,-67.0892,299.44,94,97,0.49,BR,1719610181
404,pacasmayo,-7.4006,-79.5714,293.64,73,36,5.43,PE,1719610183
405,kondagaon,19.6,81.6667,296.53,95,100,2.22,IN,1719610184
406,tarakan,3.3,117.6333,297.87,100,40,1.03,ID,1719610186
407,newman,37.3138,-121.0208,308.28,9,0,0.83,US,1719610187
408,debark',13.1561,37.8981,283.36,91,100,0.89,ET,1719610189
409,carutapera,-1.195,-46.02,299.37,83,74,3.57,BR,1719610190
410,zhosaly,45.4878,64.0781,294.15,45,0,3.64,KZ,1719610192
411,tateyama,34.9833,139.8667,295.43,100,75,2.06,JP,1719610193
412,ayr,55.4627,-4.6339,286.14,67,75,4.12,GB,1719610195
413,fisterra,42.9049,-9.2629,291.49,87,54,9.51,ES,1719610196
414,emerald,-23.5333,148.1667,290.01,100,100,3.47,AU,1719610198
415,ushtobe,45.2514,77.9838,298.11,50,80,4.69,KZ,1719610199
416,vila franca do campo,37.7167,-25.4333,293.38,99,12,2.5,PT,1719610201
417,fale old settlement,-9.3852,-171.2468,301.92,74,94,7.45,TK,1719610203
418,yamada,39.4667,141.95,294.37,74,84,1.35,JP,1719610204
419,atar,20.5169,-13.0499,309.37,13,4,5.68,MR,1719610207
420,brisas de zicatela,15.8369,-97.0419,303.44,79,40,4.12,MX,1719610209
421,praia da vitoria,38.7333,-27.0667,295.79,88,40,2.26,PT,1719610210
422,fernley,39.608,-119.2518,305.75,9,0,1.34,US,1719609809
423,huarmey,-10.0681,-78.1522,293.49,79,16,4.14,PE,1719610213
424,banda aceh,5.5577,95.3222,300.78,77,98,2.91,ID,1719610215
425,verkhnevilyuysk,63.4453,120.3167,287.56,61,0,0.37,RU,1719610216
426,rudnya,54.947,31.0934,291.98,88,8,3.17,RU,1719610218
427,zinder,13.8072,8.9881,304.03,45,1,1.89,NE,1719610219
428,tutoia,-2.7619,-42.2744,299.99,83,92,4.39,BR,1719610221
429,sheldon,43.1811,-95.8561,299.14,81,75,2.06,US,1719610222
430,oak hill,37.9723,-81.1487,303.35,65,81,5.57,US,1719610224
431,kirensk,57.7853,108.1119,293.33,72,35,1.03,RU,1719610225
432,maksatikha,57.797,35.8825,291.13,72,13,0.4,RU,1719610227
433,krasnogorskiy,54.6025,61.231,285.75,97,100,8.97,RU,1719610228
434,christchurch,-43.5333,172.6333,281.45,93,75,1.54,NZ,1719610222
435,along,28.1667,94.7667,293.23,99,100,0.18,IN,1719610231
436,callao,-12.0667,-77.15,292.44,77,100,4.63,PE,1719610233
437,nadym,65.5333,72.5167,281.92,63,96,3.63,RU,1719610234
438,san andres tuxtla,18.45,-95.2167,305.0,60,100,1.12,MX,1719610138
439,shache,38.4167,77.2406,302.77,21,100,0.93,CN,1719610237
440,washim,20.1,77.15,297.95,83,100,5.29,IN,1719610239
441,las tablas,7.7667,-80.2833,302.69,99,94,2.38,PA,1719610240
442,horta,38.5333,-28.6333,294.83,82,3,1.34,PT,1719610242
443,hamilton,39.1834,-84.5333,306.45,51,75,5.14,US,1719610174
444,ripon,54.1352,-1.5212,286.64,74,20,4.12,GB,1719610245
445,winnemucca,40.973,-117.7357,304.18,9,0,3.6,US,1719610246
446,wuxi,31.5689,120.2886,298.28,93,100,5.02,CN,1719610248
447,sandnessjoen,66.0217,12.6316,290.44,97,100,3.5,NO,1719610250
448,ballina,-28.8667,153.5667,284.14,85,5,2.57,AU,1719609965
449,ortona,42.3496,14.4039,300.68,63,0,1.59,IT,1719610254
450,sabang,5.8933,95.3214,303.02,67,100,3.31,ID,1719610256
451,nicoya,10.1483,-85.452,297.59,94,100,1.38,CR,1719610257
452,diu,20.7141,70.9822,301.98,82,100,7.66,IN,1719610259
453,vatra dornei,47.35,25.3667,286.51,81,16,1.02,RO,1719610260
454,jinghong,21.991,100.7341,294.98,99,100,0.82,CN,1719610262
455,otjiwarongo,-20.4637,16.6477,285.7,45,26,4.23,NA,1719610263
456,mil'kovo,55.6078,37.7956,294.37,65,5,2.5,RU,1719610265
457,medvode,46.1333,14.4333,294.47,90,0,0.51,SI,1719610266
458,pingliang,35.5392,106.6861,290.94,64,14,2.99,CN,1719610268
459,qulsary,46.9531,54.0198,293.81,61,70,8.16,KZ,1719610269
460,muriti,-1.9833,32.9167,296.49,65,80,3.35,TZ,1719610271
461,jinchang,38.4953,102.1739,296.07,33,100,4.01,CN,1719610272
462,pinotepa nacional,16.3167,-98.0167,304.29,59,100,4.07,MX,1719610274
463,hami,42.8,93.45,302.12,22,65,6.04,CN,1719610275
464,port macquarie,-31.4333,152.9167,280.31,98,15,1.34,AU,1719610098
465,kurumkan,54.3,110.3,292.28,61,49,0.54,RU,1719610280
466,la sarre,48.8002,-79.1996,292.56,67,100,2.05,CA,1719610281
467,zabol,32.25,67.25,296.71,48,51,2.94,AF,1719610283
468,neuhaus am rennweg,50.5106,11.1408,287.7,69,97,1.17,DE,1719610285
469,portland,45.5234,-122.6762,299.44,45,0,4.12,US,1719610286
470,as sulayyil,20.4607,45.5779,309.29,11,74,1.68,SA,1719610288
471,bamut,43.1599,45.1973,290.12,68,93,2.78,RU,1719610289
472,salekhard,66.53,66.6019,281.27,79,86,4.21,RU,1719610292
473,colonia,50.9333,6.95,291.45,71,0,1.03,DE,1719610234
474,kindu,-2.95,25.95,296.79,42,8,0.27,CD,1719610295
475,martapura,-3.4167,114.85,300.2,94,100,1.54,ID,1719610297
476,huai khot,15.2909,99.6166,299.29,83,100,1.07,TH,1719610299
477,puerto aysen,-45.4,-72.7,274.92,98,93,1.58,CL,1719610300
478,houghton,47.1219,-88.569,290.17,95,100,4.12,US,1719610301
479,tsengel,49.4783,100.8894,285.76,63,56,1.8,MN,1719610303
480,piti village,13.4626,144.6933,300.21,93,75,1.54,GU,1719610305
481,boende,-0.2167,20.8667,296.81,52,94,0.8,CD,1719610306
482,kavaratti,10.5669,72.642,300.51,87,99,6.54,IN,1719610308
483,laguna,38.421,-121.4238,309.45,20,0,2.57,US,1719610232
484,tando muhammad khan,25.123,68.5358,302.76,81,100,3.55,PK,1719610311
485,flying fish cove,-10.4217,105.6791,297.97,88,75,4.12,CX,1719610312
486,trairi,-3.2778,-39.2689,298.81,79,32,4.76,BR,1719610314
487,yulinshi,38.2906,109.7494,297.06,51,97,2.76,CN,1719610315
488,chibougamau,49.9168,-74.3659,292.94,40,75,4.63,CA,1719610317
489,al hudaydah,14.7978,42.9545,304.92,50,96,3.97,YE,1719610318
490,namsos,64.4662,11.4957,289.1,94,75,4.12,NO,1719610320
491,polyarnyy,69.1989,33.4478,283.44,91,98,2.15,RU,1719610321
492,villa gesell,-37.2639,-56.973,278.74,62,22,11.2,AR,1719610323
493,galliano,29.4422,-90.2992,302.15,83,75,0.0,US,1719610324
494,margate,51.3813,1.3862,289.65,74,93,3.47,GB,1719610286
495,ardestan,33.3761,52.3694,303.02,23,72,1.85,IR,1719610327
496,sawakin,19.1059,37.3321,304.6,47,100,2.51,SD,1719610329
497,antigonish,45.6169,-61.9986,289.8,79,45,2.68,CA,1719610330
498,vila velha,-20.3297,-40.2925,298.12,78,0,4.63,BR,1719610332
499,tongliao,43.6125,122.2653,295.96,52,82,7.27,CN,1719610333
500,sangueya,10.7,-14.3667,298.69,90,100,1.6,GN,1719610335
501,gaalkacyo,6.7697,47.4308,299.03,58,90,11.02,SO,1719610336
502,castillos,-34.1667,-53.8333,281.11,60,79,5.29,UY,1719610338
503,namdrik,5.5994,168.1028,301.73,76,97,6.3,MH,1719610339
504,naze,28.3667,129.4833,298.66,86,86,5.26,JP,1719610341
505,pocito,-31.6833,-68.5833,282.67,28,0,2.6,AR,1719610342
506,qamdo,31.1667,97.2333,278.57,87,100,1.7,CN,1719610344
507,revelstoke,50.9832,-118.2023,297.16,41,40,1.03,CA,1719610346
508,namibe,-15.1961,12.1522,293.09,70,0,0.79,AO,1719610347
509,napili-honokowai,20.9708,-156.6705,299.66,93,10,4.89,US,1719610349
510,kalmunai,7.4167,81.8167,300.15,85,85,1.97,LK,1719610350
511,axim,4.8699,-2.2405,297.98,91,100,2.92,GH,1719610353
512,baukau,51.5526,7.2042,291.67,71,19,1.01,DE,1719610355
513,coquimbo,-29.9533,-71.3436,286.0,87,75,4.63,CL,1719610356
514,ouahigouya,13.5828,-2.4216,307.25,34,100,1.36,BF,1719610358
515,waddan,29.1614,16.139,305.15,25,0,4.87,LY,1719610359
516,adre,13.4667,22.2,297.08,70,100,5.17,TD,1719610361
517,jianshui,23.6363,102.8264,293.3,97,100,2.49,CN,1719610362
518,otjimbingwe,-22.35,16.1333,290.21,34,6,2.54,NA,1719610364
519,beichengqu,40.4394,113.1536,291.96,76,100,2.0,CN,1719610365
520,chillicothe,39.3331,-82.9824,305.59,45,40,2.24,US,1719610214
521,pristen',51.2355,36.6959,288.47,91,1,2.41,RU,1719610368
522,st. paul,44.9444,-93.0933,299.44,78,20,4.63,US,1719610294
523,yasuj,30.6682,51.588,293.9,37,0,0.0,IR,1719610371
524,jincheng,35.5022,112.8328,296.41,70,100,1.03,CN,1719610373
525,kayangel,8.0823,134.7173,300.72,83,99,6.85,PW,1719610376
526,burao,9.5221,45.5336,297.94,41,99,10.68,SO,1719610378
527,an nuhud,12.7,28.4333,304.28,43,73,6.28,SD,1719610379
528,conception bay south,47.4999,-52.9981,291.68,96,100,4.71,CA,1719610381
529,kamiiso,41.8167,140.65,292.36,77,98,1.54,JP,1719610382
530,isabela,6.7085,121.9711,299.18,90,100,1.86,PH,1719610384
531,tanjung pandan,-2.75,107.65,298.37,92,48,2.53,ID,1719610386
532,krutinka,56.0055,71.5113,292.4,90,100,6.13,RU,1719610387
533,olmos,-5.9847,-79.7453,299.21,41,10,5.1,PE,1719610389
534,malanje,-9.5402,16.341,291.06,37,15,1.71,AO,1719610390
535,nayoro,44.3506,142.4578,293.62,82,14,2.38,JP,1719610392
536,puerto ayacucho,5.6639,-67.6236,300.15,85,75,1.25,VE,1719610393
537,egilsstadir,65.2653,-14.3948,279.1,93,100,5.66,IS,1719610395
538,suva,-18.1416,178.4415,296.86,94,40,2.57,FJ,1719610396
539,goz beida,13.95,20.55,296.66,78,100,6.96,TD,1719610398
